HBD_cid,HBD_smiles
59513217,COCCO.[Rf].[Rf]
59432851,COC[CH]O
59392116,C(COO)O.[Rf].[Rf]
59203684,C(CO[NH3+])O
59163884,C(CO)O.[Ti].[Ti]
59163878,C(CO)O.Cl[Ti](Cl)Cl.Cl[Ti](Cl)Cl
59149373,[CH]C(CO)O
59149364,[CH]C(CO)O
59097173,COCCO
59069648,C(CO)O
59061846,[CH]CO.[Ac]
59035281,C(CON)[OH2+]
58771235,C([CH-]O)O.[Rb+]
58720428,C([CH-]O)O.[Rf]
58718730,[CH](C(O)O)O
58403799,[B]C(CO)O
58185744,CC(C[O])O
58185743,CC(C[O])O
58177603,C(CO[O-])O
58175755,[CH]CO.[Rf]
58085278,C(COCF)O
58085201,C(CO)O.[Y].[Y]
57880828,[B]COCCO
57873985,C([CH]O)O.[Rf]
57773938,C(CO)O.[Rf]
57734190,C([C-](CO)O)O
57628900,C([CH]O)O
57585351,[CH]OCCO
57481241,[CH2+]CO
57347318,C(CO)O.[Br-].[Br-].[Br-].[Nb+3]
54275424,C(COCl)O
53629737,C(C#[O+])O
23680560,C(C[O-])O.[K+]
22960076,C(COF)O
22053026,C(CO)O.N
21951205,[B](O)OCCO
21863517,C(COS(=O)(=O)[O-])O
21863332,COC.C(CO)O
21491156,C(CO[Si](O)(O)O)O
21334931,C(CO)O
21320439,C(CO[Si](=O)O)O
21043651,C(COP)O
20668795,COCCO.[Ac]
20563926,C(COI)O
20466882,C(C(O)P)O
19991664,C(CO)O.Cl
19872313,CC(C[O-])O
19082449,C(C(O)F)(O)F
18680530,C(CO)O.C(CO)O
18680367,C(CO)O.C(CO)O.C(CO)O
10058281,C(C(O)I)O
6914275,C(COS(=O)O)O
4650299,C(C(O)(F)F)O
3032805,C(C[O])O
447225,C=O.C(CO)O
145796495,C([CH-]O)O.O.[Zr]
145793829,C([CH-]O)O.O.[Co]
141482217,C(CO)O.F
141473502,C(COS(=S)[O-])O.[Na+]
141464157,C(C(O)(O)F)O
141379760,C(CO[NH-])O.[Na+]
141200179,C(CO)O.O=[Zn]
141187947,C(CO)O.O.O.O.O
141170579,C(CO)O.O.Cl
141113092,C(COI(=O)=O)O
140788999,COCC[OH2+]
140787227,C(CO)O
140625588,C(CO)O
140241146,C(COON)O
139997496,COOOCCO
139727015,C(CO[As](OCCO)OCCO)O
139212077,[BH4-].C(CO)O.[Cs+]
139212075,[BH4-].C(CO)O.[Rb+]
139212073,[BH4-].C(CO)O.[K+]
139212071,[BH4-].C(CO)O.[Na+]
139212069,[Li+].[BH4-].C(CO)O
135016366,[CH2+]C(CO)O
134971742,C(CO)O.O=[Ru]=O
134971511,C(CO)O.O=[Os]=O
134852946,[CH2+]C(CO)O
129660324,C(CO)O
129656499,[B](C(CO)O)O
123547289,C(CONO)O
123509375,[B](OC)OCCO
118276161,C(C(O)(I)I)O
88778592,C(CO)O.[Fe]
88711440,C(CO)O.Cl.Cl
88595550,C(CO)O.[Ag]
88219187,C(COOOOO)O
87416152,C(COBr)O
87403281,C(CO)O.[Au]
86290239,[CH2+]OCCO
85945983,C(CO)O.[Os]
85618087,CO[CH+]CO
56845953,COCCO
44223991,C([CH-]O)O
22572406,C(CO)O.S
21881955,CCOC.C(CO)O
21876201,CCO.C(CO)O
21863057,C#C.C(CO)O
20251461,C(CO)O.Br
16688146,C(CO[Sb](OCCO)OCCO)O
13414486,C(COCl(=O)(=O)=O)O
5484406,CC(C[O])O
520980,C(CO[O])O
3346050,C(C[OH2+])[OH2+]
6335707,C(CO)O.[Sn]
10016006,C(CO)O.[Bi+3]
10286309,C(CO)O.Cl.Cl.Cl.[Te]
11815275,C(CO)O
12196520,C(CO)O
16752605,C(CO)O.[Na+]
18618942,C(CO)O.C(CO)O.[Ge]
18704338,C(CO)O.[NH4+]
18935251,C[C-](CO)O
19092946,C(CO)O.[O-2].[Mn+2]
19391804,C(CO[Sn](=O)O)O
19433396,C(CO)O.C(O)O
19849264,C(CO)O.[Pb]
19909473,CO[Si].C(CO)O
20346320,C(CO)O.[Mg+2]
20395750,[H+].C(CO)O
20495027,C(CO)O.O[Ti]=O
20563925,C(CO)O.I
20977102,C(CO)O.OS(=O)[O-]
21124602,C(CO)O.[Ti+4]
21124685,[Li+].C(CO)O
21124960,C(CO)O.[Mn]
21246071,[CH2-]C(CO)O
21255812,C(CO)O.[O-]P([O-])[O-]
21584811,C(CO)O.O.O.O.[OH-].[OH-].[OH-].[Ti].[Ti]
21654084,C(C(O)(O)P)O
21895788,CCC.C(CO)O
21932770,C(CO)O.[O-]S(=O)(=O)[O-]
21972171,CCO.[OH-]
21975869,C.C(CO)O
22068085,C(CO)O.[O-2].[Ca+2]
22149559,C(CO)O.O([Si])[Si]
22389710,C(C(C[O-])O)[O-]
22720172,C(CO)O.N.N
22723671,C(CO[Si](=O)[O-])O
22987564,C(CO)O.[Na+].[Na+]
23670119,C(CO)O.[Na+].[Cl-]
23680096,C(CO)O.[OH-].[K+]
23704299,C(CO)O.[Cl-].[K+]
23721668,C(CO)O.[OH-].[Na+]
44216797,C(CO[S](=O)=O)O
50920083,C(CO)O.O[V](=O)O.[V].[V]
50932212,C(CO)O.[Sn]
57417971,[CH2]C(CO)O
57420538,[CH2-]CO.[Am]
57437998,CO[Po]OCCO
57449976,C(CO)O.[Po]
57471583,C(CO)O.[In]
59969300,C(COOCCOO)O
72708935,C(CO)O.C(CO)O.[Zn+2]
76972938,C(CO)O
86618021,CCO.C(CO)O.O
87072583,C(CO)O.[Sb]
87072584,C(CO[Sb])O
87091900,C(CO)O.OO.OO
87108263,[Li+].C(CO)O.[Cl-]
87118450,[B](O)OOCCO
87151935,C(CO)O.[Ti].[Ti]
87151949,C([CH-]O)O.[Zn]
87151950,C(CO)O.[Zn]
87173360,C(CO)O.[Ti]
87179017,C(CO)O.C(CO)O.O=[Ti]
87182847,C(CO)O.O=[Fe]
87205845,[B](O)O.C(CO)O
87207727,C(CO)O.O([Si])[Si]O[Si]
87220098,C(CO)O.[Zr]
87233598,C(CO)O.O.O.O.[Ti]
87259222,C(COO)O.[Po]
87274268,C(C(O)[Sn])O
87290232,C([CH-]O)O.[Au+]
87312478,C(CO[Pb])O
87361023,[C-]#N.C(CO)O.[Co]
87375119,C([CH-]O)O.[Ti]
87376619,C(CO[Al]=O)O
87401064,C(CO)O.[Al].[Zr]
87446888,C(CO)O.O=[Ti]
87468857,B(O)(O)OCCO.O
87475198,C(CO)O.[Mo]
87479157,C(CO)O.[Na].[Zr]
87504763,C(CO)O.O=[Ti]
87524640,C(CO)O.[K]
87600744,C(C(O)(O)OO)O
87610520,C(CO)O.[Si][Si][Si][Si]
87651821,C([CH-]O[Al]=O)O.[Ti]
87708729,C(CO)O.O=[Ge]
87769819,CO[CH-]CO.[Er]
87830749,C(CO)O.[Ba]
87908145,C(CO)O.C(CO)O.O[Ti](=O)O
87924052,C[O-].C(CO)O.[Na+]
87926063,C(CO)O.[N-]=[N+]=[N-]
87928923,C(COSOCCO)O
87949559,C(CO)O.O=[Ge]=O
88052380,C(CO)O.C(CO)O.S
88061093,C([CH-]O)O.[Zr]
88064329,C(CO)O.[Mg].Cl
88077578,[Li].C(COCl(=O)(=O)=O)O
88077581,[Li+].C(CO)O.[O-]Cl(=O)(=O)=O
88099785,C(CO)O.[Ca]
88129761,[CH3-].C(CO)O.O.[K+]
88171148,C(CO)O.[NH4+].[Br-]
88173769,C(CO[Si]O[Si]O[Si])O
88243833,C(CO)O.O[Si](O)(O)O
88250735,C(CO)O.[Si]Cl
88250736,C(CO[Si]Cl)O
88258612,C(CO)O.[O-2].[Zn+2]
88289069,C([CH-]O)O.[Mo]
88368835,C(CO)O.[NH4+].[Cl-]
88390398,COO.C(CO)O
88404338,C([CH-]O)O.[Na+].[Mo]
88405219,C(CO)O.OCl(=O)(=O)=O
88407188,C(CO[Si](=O)[O-])O.[Na+]
88431164,C(CO)O.O[Mo](=O)(=O)O
88478835,C(CO)O.O.[Mg]
88496568,C(CO)O.[V]
88496599,C([CH-]O)O.[V]
88512711,CO.C(CO)O.O
88553420,C(COOOOOOO)O
88559713,C(CON(O)O)O
88578183,C(C(O)I)O
88578339,C(C(O)I)O
88599226,C(CO)O.Cl.[Sn]
88601460,C([CH-]O)O.[K+].[Mo]
88601537,C([CH-]O)O.[Mo].[La]
88601650,C(CO)O.[Na].[Mo]
88605897,C(CO)O.OOO
88617171,C(C(O)(Br)Br)O
88619365,C(CO)O.C(CO)O.[Na]
88619487,C(CO)O.O=[V]=O
88641687,C(CO)O.[O-][O+]=O
88642905,C(CO)O.[Ge]
88642907,C(C(O)[Ge])O
88657038,C(CO)O.O=[Si]=O
88673293,C(CO)O.O[Si](=O)O
88680635,C(CO[Se](=O)O)O
88680636,C(CO)O.O[Se](=O)O
88688464,CO.CO.C(CO)O
88702644,C(CO)O.[Al].Cl
88714636,C(CO)O.[O-2].[Mg+2]
88733257,C(CO)O.O[Ti](=O)O
88745110,C(C(O)[In])O
88763267,C(COP=S)O
88763607,C(C(O)[Sn])O.[Ti]
88776268,C(C[O-])O.[Mg+2].[Cl-]
88804406,C(COOOOOO)O
88812793,C(CO)O.[Al].I
88812794,C(C(O)I)O.[Al]
88812795,C(COI)O.[Al]
88815009,CO.C(CO)O.[Rh]
88832483,C(COCl(=O)(=O)=O)O.[Na]
88832484,C(CO)O.[O-]Cl(=O)(=O)=O.[Na+]
88841218,C(CO)O.O.[Pb]
89405222,C(C(O)[Se])O
89905610,C(CO)O.[Ag]
89905889,C(CO)O.[Cu]
89905890,C(CO)O.[Cu]
90098314,C(CO)O.[O-][Mn](=O)(=O)=O.[K+]
90429608,C(COC#P)O
90475996,C(CO)O
92013436,C(CO)O.[K].[K]
100974131,C[C](CO)O
101094802,[CH2]OCCO
101545330,C(CO[O])O
101545331,C(CO[O])O
101545332,C(CO[O])O
101552290,[CH2]CO
101645562,C(C[O-])O.C(C[O-])O.O.[Ti+2]
102134917,C(C[O-])O.[Cu+]
102241248,[CH2]C[OH2+]
102241249,[CH2]CO
102395021,C(C[O-])O.C(C[O-])O.[Ti+2]
102461127,[CH2]C[OH2+]
102484507,C(C[O-])O.C(C[O-])[O-].[Sb+3]
117725252,C(COCI)O
121235481,[Li].C(CO)O
129701638,C(C(O)[Al])O
130420852,C(C(O)(O)I)O
131880586,C(CO)O.[Mg]
132211856,C([CH-]O)O.[Cu+]
132255488,C(CO)O.[K+].[Br-]
132255490,C(CO)O.[Na+].[Br-]
135221099,C(CO)O.C(CO)O.[Mg]
135318097,C(CO)O.C(CO)O.O
136731906,[CH2+]CO
137406901,C(CO)O.C(O)(O)O
137477473,C(CO)O.C(I)I
139489161,C(CO)O.[Na].[Na]
141473503,C(COS(=S)O)O
